SentID	Original_file	AFINN	Modals	# of modals	Pos	Neg	Has Negation	Sentence
177	n	0	{}	0	[]	[]	FALSE	one of the oddest and most inexplicable sequels in movie history . 
178	n	-0.39223	{}	0	"[['gain', 2], ['inspire', 2]]"	"[['scary', -2], ['hates', -3], ['no', -1]]"	FALSE	there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers . 
179	n	0	{}	0	"[['funny', 4]]"	"[['fear', -2], ['cowardly', -2]]"	FALSE	"fear permeates the whole of stortelling , todd solondz' oftentimes funny , yet ultimately cowardly autocritique . "
180	n	-0.72761	{}	0	[]	"[['victims', -3]]"	FALSE	the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense . 
181	n	-2.12132	{}	0	[]	"[['awful', -3]]"	FALSE	thoroughly awful . 
182	n	1.42887	{}	0	"[['won', 3], ['win', 4]]"	[]	FALSE	" . . . ice age treads predictably along familiar territory , making it a passable family film that won't win many fans over the age of 12 . "
183	n	0.68825	{'could': 1}	1	"[['love', 3]]"	[]	FALSE	"though the film is well-intentioned , one could rent the original and get the same love story and parable . "
184	n	-0.31623	{}	0	[]	"[['silly', -1]]"	FALSE	just too silly and sophomoric to ensnare its target audience . 
185	n	0.39223	{}	0	"[['carefully', 2]]"	[]	FALSE	"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch . "
186	n	-2.12132	{}	0	[]	"[['terrible', -3]]"	FALSE	truly terrible . 
187	n	0	{}	0	[]	[]	TRUE	a cleverly crafted but ultimately hollow mockumentary . 
188	n	0.72761	{}	0	"[['humour', 2], ['good', 3]]"	"[['miss', -2]]"	FALSE	it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff . 
189	n	0	{}	0	[]	[]	FALSE	"an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses . "
190	n	0.8165	{}	0	"[['clean', 2], ['like', 2]]"	[]	FALSE	"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too . "
191	n	0	{}	0	"[['honest', 2]]"	"[['no', -1], ['doubt', -1]]"	TRUE	"rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative . "
192	n	0	{}	0	[]	[]	FALSE	fluffy and disposible . 
193	n	-1.04257	{'will': 1}	1	[]	"[['bad', -3], ['ignorant', -2]]"	FALSE	such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show . 
194	n	-0.4	{'might': 1}	1	[]	"[['scary', -2]]"	FALSE	"if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is . "
195	n	0.2357	{}	0	"[['like', 2]]"	"[['limited', -1]]"	FALSE	"holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp . "
196	n	0	{}	0	[]	[]	FALSE	the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed . 
197	n	0	{}	0	[]	[]	FALSE	"a feature-length , r-rated , road-trip version of mama's family . "
198	n	0	{}	0	[]	[]	FALSE	what you end up getting is the vertical limit of surfing movies - memorable stunts with lots of downtime in between . 
199	n	2.06559	{}	0	"[['care', 2], ['kind', 2], ['intelligent', 2], ['humor', 2]]"	[]	FALSE	"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor . "
200	n	-0.74278	{'should': 2}	1	[]	"[['crisis', -3], ['drags', -1]]"	TRUE	"bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly . "
201	n	0.78446	{}	0	"[['fun', 4]]"	[]	TRUE	"there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening . "
202	n	0.17678	{'might': 1}	1	"[['humor', 2], ['like', 2]]"	"[['bad', -3]]"	FALSE	"imagine kevin smith , the blasphemous bad boy of suburban jersey , if he were stripped of most of his budget and all of his sense of humor . the result might look like vulgar . "
203	n	-1.17851	{}	0	"[['clarity', 2]]"	"[['suffers', -2], ['lack', -2], ['pathetic', -2], ['demands', -1]]"	FALSE	suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as dahmer demands . 
204	n	-0.2132	{}	0	[]	"[['hard', -1]]"	FALSE	"what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it's icky . "
205	n	0.5547	{}	0	"[['highlight', 2]]"	[]	FALSE	it's an 88-minute highlight reel that's 86 minutes too long . 
206	n	0.63246	{}	0	"[['favors', 2]]"	[]	FALSE	the film favors the scientific over the spectacular ( visually speaking ) . 
207	n	-1.2	{}	0	"[['like', 2], ['like', 2]]"	"[['mess', -2], ['bad', -3], ['stuck', -2], ['bad', -3]]"	FALSE	such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema . 
208	n	0.43644	{}	0	"[['better', 2]]"	[]	FALSE	"with the exception of mccoist , the players don't have a clue on the park . the acting isn't much better . "
209	n	0	{'can': 1}	1	[]	[]	FALSE	the whole affair is as predictable as can be . 
210	n	0.45883	{}	0	"[['helping', 2]]"	[]	TRUE	a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes . 
211	n	-1.26491	{}	0	[]	"[['hell', -4]]"	FALSE	"this cloying , voices-from-the-other-side story is hell . "
212	n	-0.8165	{}	0	"[['affection', 3]]"	"[['rape', -4], ['victim', -3]]"	FALSE	a suffocating rape-payback horror show that hinges on the subgenre's most enabling victim . . . and an ebullient affection for industrial-model meat freezers . 
213	n	1.37649	{}	0	"[['kind', 2], ['terrific', 4]]"	[]	TRUE	"star trek was kind of terrific once , but now it is a copy of a copy of a copy . "
214	n	0.97014	{'will': 1}	1	"[['matter', 1], ['good', 3]]"	[]	FALSE	"[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness . "
215	n	0	{}	0	[]	[]	FALSE	"every potential twist is telegraphed well in advance , every performance respectably muted ; the movie itself seems to have been made under the influence of rohypnol . "
216	n	0.44721	{}	0	"[['hilarious', 2]]"	[]	FALSE	puts on airs of a hal hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself . 
217	n	-1.37649	{}	0	[]	"[['desperate', -3], ['lost', -3]]"	FALSE	"ver wiel's desperate attempt at wit is lost , leaving the character of critical jim two-dimensional and pointless . "
218	n	0.30861	{}	0	"[['humour', 2], ['rich', 2]]"	"[['lack', -2]]"	FALSE	"despite a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth , as an older woman who seduces oscar , the film founders on its lack of empathy for the social milieu - rich new york intelligentsia - and its off"
219	n	0.25	{}	0	"[['adventure', 2]]"	"[['forced', -1]]"	FALSE	"although disney follows its standard formula in this animated adventure , it feels more forced than usual . "
220	n	0	{}	0	[]	[]	FALSE	gaghan . . . has thrown every suspenseful cliché in the book at this nonsensical story . 
221	n	-0.5547	{}	0	[]	"[['ill', -2]]"	FALSE	"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis . "
222	n	-0.6576	{'would': 1}	1	"[['comedy', 1]]"	"[['stuck', -2], ['prevents', -1], ['firing', -2]]"	FALSE	[p]artnering murphy with robert de niro for the tv-cops comedy showtime would seem to be surefire casting . the catch is that they're stuck with a script that prevents them from firing on all cylinders . 
223	n	0.1857	{}	0	"[['laugh', 1], ['feeling', 1], ['like', 2]]"	"[['strangely', -1], ['unsatisfied', -2]]"	TRUE	"'you'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied . you'll feel like you ate a reeses without the peanut butter . . . '"
224	n	-1.22474	{}	0	[]	"[['desperately', -3]]"	FALSE	gooding offers a desperately ingratiating performance . 
225	n	0.6247	{'should': 1}	1	"[['commended', 2], ['fresh', 1], ['true', 2], ['adopt', 1]]"	"[['tragedy', -2]]"	TRUE	"parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone . . . that ultimately dulls the human tragedy at the story's core . "
226	n	0	{}	0	[]	[]	FALSE	the director has injected self-consciousness into the proceedings at every turn . the results are far more alienating than involving . 
227	n	0	{}	0	[]	[]	FALSE	bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side . 
228	n	-0.4264	{}	0	[]	"[['lack', -2]]"	FALSE	"a lack of thesis makes maryam , in the end , play out with the intellectual and emotional impact of an after-school special . "
229	n	-1.22474	{}	0	[]	"[['worst', -3]]"	FALSE	the worst film of the year . 
230	n	0	{}	0	[]	[]	FALSE	by-the-numbers yarn . 
231	n	-1.20605	{}	0	[]	"[['dreary', -2], ['sluggish', -2]]"	FALSE	"without shakespeare's eloquent language , the update is dreary and sluggish . "
232	n	0.17678	"{'would': 1, 'could': 1}"	2	"[['good', 3]]"	"[['missed', -2]]"	TRUE	"if h . g . wells had a time machine and could take a look at his kin's reworked version , what would he say ? 'it looks good , sonny , but you missed the point . '"
233	n	0.5	{}	0	"[['true', 2]]"	[]	FALSE	"during the tuxedo's 90 minutes of screen time , there isn't one true 'chan moment' . "
234	n	0.5547	{}	0	"[['save', 2]]"	[]	TRUE	"bisset delivers a game performance , but she is unable to save the movie . "
235	n	0.36515	{'may': 1}	1	"[['like', 2], ['sweet', 2], ['feeling', 1]]"	"[['leave', -1], ['unsatisfied', -2]]"	TRUE	"watching austin powers in goldmember is like binging on cotton candy . it's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied . "
236	n	0	{}	0	"[['big', 1]]"	"[['anti', -1]]"	FALSE	the most anti-human big studio picture since 3000 miles to graceland . 
237	n	0	{'can': 1}	1	[]	[]	FALSE	the film can depress you about life itself . 
238	n	0.7303	{'can': 1}	1	"[['remarkable', 2], ['novel', 2]]"	[]	TRUE	"i'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché . "
239	n	0.8528	{}	0	"[['fine', 2], ['interesting', 2]]"	[]	TRUE	the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . 
240	n	-0.78446	{}	0	[]	"[['grave', -2], ['childish', -2]]"	TRUE	"its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers . "
241	n	0.70711	{}	0	"[['comedy', 1], ['rescue', 2]]"	[]	FALSE	the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel . 
242	n	0.83406	{}	0	"[['good', 3], ['certain', 1]]"	[]	FALSE	"sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely . "
243	n	0	{}	0	[]	[]	TRUE	"at 90 minutes this movie is short , but it feels much longer . "
244	n	0	{}	0	[]	[]	FALSE	"here's my advice , kev . start reading your scripts before signing that dotted line . "
245	n	-0.7746	{}	0	[]	"[['sappy', -1], ['regrets', -2]]"	FALSE	an alternately raucous and sappy ethnic sitcom . . . you'd be wise to send your regrets . 
246	n	-1.44338	{}	0	[]	"[['ugly', -3], ['accidental', -2]]"	FALSE	an ugly-duckling tale so hideously and clumsily told it feels accidental . 
247	n	1.21268	{}	0	"[['good', 3], ['inspired', 2]]"	[]	TRUE	"unfortunately , it's also not very good . especially compared with the television series that inspired the movie . "
248	n	-0.17678	{'can': 1}	1	"[['pretty', 1]]"	"[['struggle', -2]]"	TRUE	"it wraps up a classic mother/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it's not all new , at least it looks pretty . "
249	n	0	{}	0	[]	[]	FALSE	glazed with a tawdry b-movie scum . 
250	n	0.53033	{}	0	"[['kind', 2], ['want', 1]]"	[]	FALSE	"this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness . "
251	n	0.2357	{}	0	"[['fresh', 1]]"	[]	FALSE	"it winds up moving in many directions as it searches ( vainly , i think ) for something fresh to say . "
252	n	1.60357	{}	0	"[['love', 3], ['excellence', 3]]"	[]	FALSE	"all in all , road to perdition is more in love with strangeness than excellence . "
253	n	-0.5	{}	0	"[['big', 1]]"	"[['pain', -2]]"	FALSE	a big fat pain . 
254	n	0.57735	{}	0	"[['better', 2], ['like', 2]]"	"[['contempt', -2]]"	FALSE	a mimetic approximation of better films like contempt and 8 1/2 . 
255	n	-0.70711	{'could': 1}	1	[]	"[['bad', -3]]"	FALSE	"unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic . "
256	n	0	{}	0	[]	[]	FALSE	"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures . "
257	n	0	{}	0	"[['opportunity', 2]]"	"[['wasted', -2]]"	FALSE	aan opportunity wasted . 
258	n	0.39223	{}	0	"[['strength', 2]]"	[]	FALSE	an inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength . 
259	n	0.6	{}	0	"[['good', 3]]"	[]	TRUE	"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved . "
260	n	-0.41703	{}	0	[]	"[['fright', -2]]"	FALSE	"with the cheesiest monsters this side of a horror spoof , which they isn't , it is more likely to induce sleep than fright . "
261	n	0	{}	0	[]	[]	FALSE	"mild , meandering teen flick . "
262	n	-0.24254	{}	0	[]	"[['leave', -1]]"	FALSE	though its atmosphere is intriguing . . . the drama is finally too predictable to leave much of an impression . 
263	n	0.2	{}	0	"[['laughs', 1]]"	[]	FALSE	"though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we've seen before . "
264	n	0	{}	0	[]	[]	FALSE	"although it tries to be much more , it's really just another major league . "
265	n	-0.89803	{}	0	[]	"[['incompetent', -2], ['crap', -3]]"	FALSE	"astonishing isn't the word -- neither is incompetent , incoherent or just plain crap . indeed , none of these words really gets at the very special type of badness that is deuces wild . "
